PORT_CODE,DATE,IEC,HS_CODE,GOODS_DESCRIPTION,MASTER_CATEGORY,MODEL_NAME,MODEL_NUMBER,CAPACITY,QTY,UNIT_OF_MEASURE,PRICE,UNIT_OF_MEASURE.1,QUANTITY,UNIT,UNIT_PRICE_INR,TOTAL_VALUE_INR,UNIT_PRICE_USD,TOTAL_VALUE_USD,DUTY_PAID_INR,YEAR,MONTH,STD_UNIT,EXTRACTED_MODEL,EXTRACTED_MATERIAL,EMBEDDED_QTY,EXTRACTED_USD_PRICE,GRAND_TOTAL_INR,LANDED_COST_PER_UNIT,CATEGORY,SUB_CATEGORY,SUPPLIER_NAME
INNSA1,2021-02-10,301049751,73231000,STEEL SCRUBBER 2 PCS SET -8001-2 (QTY- 165000 SET/USD 0.151 PER SET),,,,,,,,,4813.0,KGS ,418.2820258,2013191.39,5.667778127,27279.01612,884998.9,2021,2,KGS,STEEL,STEEL,165000.0,0.151,2898190.29,602.1587970081031,CLEANING,STANDARD,Global Supplier Group-1
INNSA1,2021-02-08,301049751,73239990,KWP-1000B SS OIL POT 900ML (QTY- 27000 PCS/USD 1.42 PER PCS),,,,,,,,,6750.0,KGS ,454.8185185,3070025.0,6.162852554,41599.25474,1124857.2,2021,2,KGS,KWP-1000B,UNKNOWN,27000.0,1.42,4194882.2,621.4640296296296,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-02-06,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET - 2628 (QTY : 167184 SET/USD 0.445 PER SET),,,,,,,,,5665.68,KGS ,1012.297895,5735355.94,13.71677365,77714.85014,2101434.4,2021,2,KGS,HOUSEHOLD,STEEL,167184.0,0.445,7836790.34,1383.2038413747334,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2021-02-04,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY : 2464 NUM/ USD 13.80 PER NUM),,,,,,,,,8008.0,KGS ,373.5974563,2991768.43,5.058868738,40511.42085,1096184.0,2021,2,KGS,MILD,STEEL,2464.0,13.8,4087952.43,510.4835701798202,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2021-02-04,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A (QTY : 2592 NUM/ USD 8.85 PER NUM),,,,,,,,,9504.0,KGS ,228.797621,2174492.59,3.098139756,29444.72024,796734.1,2021,2,KGS,MILD,STEEL,2592.0,8.85,2971226.69,312.6290709175084,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-29,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 - NP-20 (QTY-10800 PCS/USD 1.022 PER PCS),,,,,,,,,1920.0,KGS ,456.5752813,876624.54,6.182468263,11870.33907,321195.2,2021,1,KGS,STAINLESS,STEEL,10800.0,1.022,1197819.74,623.8644479166667,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-29,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 - NP-21 (QTY-27000 PCS/USD 1.070 PER PCS),,,,,,,,,4800.0,KGS ,478.0191313,2294491.83,6.472838609,31069.62532,840701.8,2021,1,KGS,STAINLESS,STEEL,27000.0,1.07,3135193.63,653.1653395833333,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2021-01-29,301049751,73239990,SS OIL POT 900ML - KWP-1000B (QTY: 27000 PCS/USD 1.42 PER PCS),,,,,,,,,6750.0,KGS ,454.5795556,3068412.0,6.155444219,41549.24848,1124266.1,2021,1,KGS,SS,UNKNOWN,27000.0,1.42,4192678.1,621.1374962962963,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-29,301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY 33024 PCS/USD 0.4976 PER PCS),,,,,,,,,5160.0,KGS ,259.2961589,1337968.18,3.511119281,18117.37549,490231.5,2021,1,KGS,STEEL,STEEL,33024.0,0.4976,1828199.68,354.30226356589145,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-29,301049751,73239990,SS OIL POT 600ML - KWP-600B (QTY: 16680 PCS/USD 1.20 PER PCS),,,,,,,,,3006.0,KGS ,543.4539887,1633622.69,7.358889488,22120.8218,598559.4,2021,1,KGS,SS,UNKNOWN,16680.0,1.2,2232182.09,742.5755455755155,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2021-01-14,301049751,73239990,STEEL KITCHEN CADDLE - AM-254 (QTY-10080 PCS/USD 0.5524 PER PCS),,,,,,,,,924.0,KGS ,480.4657143,443950.32,6.492779923,5999.328649,162663.4,2021,1,KGS,STEEL,STEEL,10080.0,0.5524,606613.72,656.508354978355,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-14,301049751,73239990,STEEL TEA STRAINER - NP-55 (QTY-60120 PCS/USD 0.3204 PER PCS),,,,,,,,,2755.5,KGS ,567.6276356,1564097.95,7.670643725,21136.45878,573085.5,2021,1,KGS,STEEL,STEEL,60120.0,0.3204,2137183.45,775.6064053710761,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2021-01-14,301049751,73239990,STEEL ZHARA - NP-003 (QTY-84000 PCS/USD 0.4514 PER PCS),,,,,,,,,7840.0,KGS ,392.7147832,3078883.9,5.306956529,41606.53919,1128103.1,2021,1,KGS,STEEL,STEEL,84000.0,0.4514,4206987.0,536.6054846938775,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2021-01-14,301049751,73239990,STEEL HANGER WITH HOOK -SM1168 (QTY:25440 PCS USD 1.16 PER PCS),,,,,,,,,4770.0,KGS ,490.5022495,2339695.73,6.628408777,31617.50986,857264.5,2021,1,KGS,STEEL,STEEL,25440.0,1.16,3196960.23,670.2222704402516,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-14,301049751,73239990,STEEL HAND BLENDER - RS-02 (QTY-50000 PCS/USD 0.4499 PER PCS),,,,,,,,,3000.0,KGS ,608.8595967,1826578.79,8.227832387,24683.49716,669258.5,2021,1,KGS,STEEL,STEEL,50000.0,0.4499,2495837.29,831.9457633333334,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2021-01-14,301049751,73239990,STEEL KITCHEN TURNER - AM-253 (QTY-20016 PCS/USD 0.5524 PER PCS),,,,,,,,,1890.4,KGS ,466.3345747,881558.88,6.301818577,11912.95784,323003.2,2021,1,KGS,STEEL,STEEL,20016.0,0.5524,1204562.08,637.1995768091409,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2021-01-13,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 - NP-21 (QTY-19800 PCS/USD 1.070 PER PCS),,,,,,,,,3520.0,KGS ,466.4416818,1641874.72,6.303265971,22187.49622,601582.9,2021,1,KGS,STAINLESS,STEEL,19800.0,1.07,2243457.62,637.3459147727273,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2021-01-13,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 - NP-20 (QTY-14400 PCS/USD 1.022 PER PCS),,,,,,,,,2560.0,KGS ,445.5171953,1140524.02,6.020502639,15412.48676,417888.0,2021,1,KGS,STAINLESS,STEEL,14400.0,1.022,1558412.02,608.7546953125,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-12,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE DS-25 (QTY- 160200 PCS/USD 0.2200 PER PCS),,,,,,,,,5340.0,KGS ,530.6539045,2833691.85,7.170998709,38293.13311,1038264.7,2021,1,KGS,STAINLESS,STEEL,160200.0,0.22,3871956.55,725.0854962546816,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2021-01-12,301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 32832 PCS/USD 0.4923 PER PCS),,,,,,,,,5130.0,KGS ,253.3244444,1299554.4,3.423303303,17561.54595,476156.8,2021,1,KGS,STEEL,STEEL,32832.0,0.4923,1775711.2,346.14253411306044,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2021-01-12,301049751,73239990,STEEL HANGER WITH HOOK SL-89 (QTY 70056 PCS / USD 1.05 PER PCS),,,,,,,,,15568.0,KGS ,365.4202338,5688862.2,4.938111268,76876.51622,2084399.0,2021,1,KGS,STEEL,STEEL,70056.0,1.05,7773261.2,499.3102004110997,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2021-01-12,301049751,73239990,STEEL ZHARA - NP-003 (QTY- 30240 PCS/USD 0.4507 PER PCS),,,,,,,,,2822.4,KGS ,388.2560658,1095813.92,5.246703591,14808.29622,401506.3,2021,1,KGS,STEEL,STEEL,30240.0,0.4507,1497320.22,530.5131164965986,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2021-01-08,301049751,73231000,SS SCRUBBER 3 PCS SET - (ITEM NO-SS410) (QTY- 120000 SET/USD 0.162 PER SET),,,,,,,,,7500.0,KGS ,220.3412267,1652559.2,2.977584144,22331.88108,726465.0,2021,1,KGS,SS,UNKNOWN,120000.0,0.162,2379024.2,317.2032266666667,CLEANING,STANDARD,Global Supplier Group-4
INNSA1,2020-12-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE HEXA - KL326D-9S (MILD STEEL) (QTY - 35016 PCS/USD 0.96 PER PCS),,,,,,,,,8024.5,KGS,338.4254545,2715695.06,4.545674339,36476.76373,995030.7,2020,12,KGS,STAINLESS,STEEL,35016.0,0.96,3710725.76,462.42454483145366,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-12-31,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - KL3241-8S (MILD STEEL) (QTY - 7920 PCS/USD 0.59 PER PCS),,,,,,,,,1012.0,KGS,373.02667,377502.99,5.010432102,5070.557287,138317.1,2020,12,KGS,STAINLESS,STEEL,7920.0,0.59,515820.08999999997,509.70364624505925,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-12-28,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET -2628 (QTY : 36216 SET/USD 0.445 PER SET),,,,,,,,,1227.32,KGS,1006.849216,1235726.18,13.52383098,16598.06823,452770.0,2020,12,KGS,HOUSEHOLD,STEEL,36216.0,0.445,1688496.18,1375.7587100348728,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-12-28,301049751,73231000,STEEL SCRUBBER 6 PCS SET - OKS-4156 (QTY- 98000 PCS/USD 0.256 PER PCS),,,,,,,,,8621.6,KGS,226.1927937,1950143.79,3.038183931,26194.00658,857283.3,2020,12,KGS,STEEL,STEEL,98000.0,0.256,2807427.09,325.62715621230393,CLEANING,STANDARD,Global Supplier Group-5
INNSA1,2020-12-17,301049751,73239990,STEEL HAND BLENDER (ITEM NO-RS-02)(TOTAL:50000 PCS),,,,,,,,,3000.0,KGS,586.3515433,1759054.63,7.849418251,23548.25475,644517.6,2020,12,KGS,STEEL,STEEL,,,2403572.23,801.1907433333333,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-12-17,301049751,73239990,STEEL TEA STRAINER BIG(ITEM NO-SB-12)((TOTAL:10080 PC),,,,,,,,,2394.0,KGS,393.2044403,941331.43,5.263780994,12601.4917,344903.8,2020,12,KGS,STEEL,STEEL,,,1286235.23,537.2745321637427,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-12-17,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 - SB-01 (QTY-23364 PCS/USD 1.11 PER PCS),,,,,,,,,3829.1,KGS,527.5260505,2019950.0,7.061928387,27040.82999,740109.7,2020,12,KGS,STAINLESS,STEEL,23364.0,1.11,2760059.7,720.8116006372255,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-12-17,301049751,73239990,STEEL ZHARA(ITEM NO-NP-003)(TOTAL:59760 PCS),,,,,,,,,5577.6,KGS,378.2049125,2109475.72,5.062984103,28239.30013,772911.9,2020,12,KGS,STEEL,STEEL,,,2882387.62,516.7791917670683,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-12-17,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 - NP-21 (QTY-17640 PCS/USD 1.07 PER PCS),,,,,,,,,3136.0,KGS,468.7883068,1470120.13,6.27561321,19680.32303,538652.0,2020,12,KGS,STAINLESS,STEEL,17640.0,1.07,2008772.13,640.552337372449,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-12-11,301049751,73239990,KWP-1000B SS OIL POT 900ML (QTY: 12732 PCS/USD 1.42 PER PCS),,,,,,,,,3183.0,KGS,435.2204147,1385306.58,5.826243838,18544.93414,507576.3,2020,12,KGS,KWP-1000B,UNKNOWN,12732.0,1.42,1892882.8800000001,594.6851649387371,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2020-12-11,301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE (QTY: 25296 PCS/USD 0.99 PER PCS),,,,,,,,,4110.0,KGS,466.8809367,1918880.65,6.250079474,25687.82664,703077.8,2020,12,KGS,KWB-600F,STEEL,25296.0,0.99,2621958.45,637.946094890511,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-12-08,301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A (QTY : 3888 NUM/ USD 8.60 PER NUM),,,,,,,,,14256.0,KGS,226.3363054,3226650.37,3.029937154,43194.78407,1182244.7,2020,12,KGS,MILD,STEEL,3888.0,8.6,4408895.07,309.26592803030303,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-11-30,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - KL324H-9S (MILD STEEL) (QTY - 58464 PCS/USD 0.67 PER PCS),,,,,,,,,9744.0,KGS,324.56375,3162549.18,4.316007314,42055.17527,1158758.0,2020,11,KGS,STAINLESS,STEEL,58464.0,0.67,4321307.18,443.48390599343185,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-11-30,301049751,73239990,STEEL ZHARA - NP-003 (QTY- 50400 PCS/USD 0.446 PER PCS),,,,,,,,,4704.0,KGS,381.597196,1795033.21,5.074430798,23870.12247,657700.2,2020,11,KGS,STEEL,STEEL,50400.0,0.446,2452733.41,521.4144153911565,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2020-11-30,301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 30000 PCS/USD 0.487 PER PCS),,,,,,,,,4687.5,KGS,248.8949397,1166695.03,3.309773135,15514.56157,427477.1,2020,11,KGS,STEEL,STEEL,30000.0,0.487,1594172.13,340.0900544,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2020-11-27,301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET (ITEM NO-2628 )(24120 SET),,,,,,,,,817.4,KGS,1015.606582,830156.82,13.50540667,11039.31941,304169.5,2020,11,KGS,HOUSEHOLD,STEEL,,,1134326.3199999998,1387.724883777832,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2020-11-27,301049751,73231000,SS SCRUBBER 3 PCS SET - (ITEM NO-SS410) (QTY- 121200 SET/USD 0.169 PER SET),,,,,,,,,7575.0,KGS,228.7038363,1732431.56,3.041274419,23037.65372,761576.9,2020,11,KGS,SS,UNKNOWN,121200.0,0.169,2494008.46,329.2420409240924,CLEANING,STANDARD,Global Supplier Group-4
INNSA1,2020-11-21,301049751,73239990,STEEL HAND BLENDER RS-02 (QTY- 50000 PCS/USD 0.4397 PER PCS),,,,,,,,,3000.0,KGS,587.5768267,1762730.48,7.813521631,23440.56489,645864.4,2020,11,KGS,STEEL,STEEL,50000.0,0.4397,2408594.88,802.86496,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-11-21,301049751,73239990,STEEL ZHARA - NP-003 (QTY- 60000 PCS/USD 0.4412 PER PCS),,,,,,,,,5600.0,KGS,379.0165768,2122492.83,5.040114053,28224.6387,777681.5,2020,11,KGS,STEEL,STEEL,60000.0,0.4412,2900174.33,517.8882732142857,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-11-21,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE DS-25 (QTY- 50400 PCS/USD 0.2153 PER PCS),,,,,,,,,1680.0,KGS,517.8747619,870029.6,6.886632472,11569.54255,318778.8,2020,11,KGS,STAINLESS,STEEL,50400.0,0.2153,1188808.4,707.6240476190476,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-11-12,301049751,73231000,STEEL SCRUBBER 2PCS SET - 8001-2 (QTY-166800 SETS/USD 0.151 PER SET),,,,,,,,,4865.0,KGS,412.0351984,2004551.24,5.482836971,26674.00186,881200.7,2020,11,KGS,STEEL,STEEL,166800.0,0.151,2885751.94,593.1658663926002,CLEANING,STANDARD,Global Supplier Group-3
INNSA1,2020-11-11,301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE (QTY 24240 PCS/USD 0.99 PER PCS),,,,,,,,,3787.5,KGS,488.0838944,1848617.75,6.494795667,24599.03859,677333.5,2020,11,KGS,KWB-600F,STEEL,24240.0,0.99,2525951.25,666.9178217821782,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-11-11,301049751,73231000,STEEL SCRUBBER 6 PCS SET - OKS-4156 (QTY- 98000 PCS/USD 0.256 PER PCS),,,,,,,,,8511.0,KGS,231.2860287,1968475.39,3.077658399,26193.95063,865341.8,2020,11,KGS,STEEL,STEEL,98000.0,0.256,2833817.19,332.9593690518153,CLEANING,STANDARD,Global Supplier Group-5
INNSA1,2020-11-11,301049751,73239990,KWP-1000B SS OIL POT 900ML (QTY 14304 PCS/USD 1.42 PER PCS),,,,,,,,,3576.0,KGS,437.5499553,1564678.64,5.822354694,20820.74039,573298.3,2020,11,KGS,KWP-1000B,UNKNOWN,14304.0,1.42,2137976.94,597.8682718120805,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-11-03,301049751,73239990,STEEL HANGER WITH HOOK ITEM NO. SM1168 (QTY: 25440 NUM / USD1.160 PER NUM,,,,,,,,,4770.0,KGS,490.8418092,2341315.43,6.610664097,31532.86774,0.0,2020,11,KGS,STEEL,STEEL,25440.0,1.16,2341315.43,490.8418092243187,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-11-02,301049751,73239990,STEEL TEA STRAINER BIG - SB-12 (QTY- 10080 PCS/USD 1.1619 PER PCS),,,,,,,,,2394.0,KGS,384.9084628,921470.86,5.183952361,12410.38195,0.0,2020,11,KGS,STEEL,STEEL,10080.0,1.1619,921470.86,384.908462823726,GENERAL,STANDARD,Global Supplier Group-3
INNSA1,2020-11-02,301049751,73239990,STEEL ZHARA - NP-003 (QTY- 60120 PCS/USD 0.4392 PER PCS),,,,,,,,,5611.2,KGS,370.235365,2077464.68,4.986334882,27979.32229,0.0,2020,11,KGS,STEEL,STEEL,60120.0,0.4392,2077464.68,370.2353649843171,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-17,301049751,73239990,STEEL TEA STRAINER - NP-55 (QTY- 61200 PCS/USD 0.3118 PER PCS),,,,,,,,,2805.0,KGS,539.4758752,1513229.83,7.265668353,20380.19973,554447.5,2020,10,KGS,STEEL,STEEL,61200.0,0.3118,2067677.33,737.1398680926917,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-10-16,301049751,73239990,STEEL ZHARA-NP-(ITEM NO-NP-003)(TOTAL 47880 PCS),,,,,,,,,4468.8,KGS,369.3796411,1650683.74,4.974809981,22231.43084,604810.5,2020,10,KGS,STEEL,STEEL,,,2255494.24,504.7203365556749,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-16,301049751,73239990,STEEL LEMON SQUEEZER (ITEM NO-AM-217) (TOTAL 480 PCS),,,,,,,,,92.0,KGS,828.8632609,76255.42,11.16314156,1027.009024,27940.0,2020,10,KGS,STEEL,STEEL,,,104195.42,1132.5589130434782,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-16,301049751,73239990,STEEL HAND BLENDER-(ITEM NO-RS-02) (TOTAL 50000 PCS),,,,,,,,,3000.0,KGS,588.31847,1764955.41,7.923481077,23770.44323,646679.7,2020,10,KGS,STEEL,STEEL,,,2411635.11,803.8783699999999,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-15,301049751,73231000,STEEL SCRUBBER 6 PCS SET - OKS-4156 (QTY- 98000 SETS/USD 0.256 PER SET),,,,,,,,,8908.0,KGS,222.4127863,1981253.1,2.985406527,26594.00134,870958.9,2020,10,KGS,STEEL,STEEL,98000.0,0.256,2852212.0,320.1854512797485,CLEANING,STANDARD,Global Supplier Group-5
INNSA1,2020-10-07,301049751,73239990,RYX-02-021A MILD STEEL MULTI FUNCTION CLOTH STAND (2592 NOS)(OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,9504.0,KGS,192.7812374,1832192.88,2.587667616,24593.19302,671315.5,2020,10,KGS,RYX-02-021A,STEEL,,,2503508.38,263.41628577441077,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-07,301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY 30000 PCS / USD 0.4821 PER PCS),,,,,,,,,4687.5,KGS,242.9825131,1138980.53,3.261510243,15288.32926,417322.5,2020,10,KGS,STEEL,STEEL,30000.0,0.4821,1556303.03,332.0113130666667,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-10-07,301049751,73239990,STEEL ZHARA - NP-003 (QTY 36000 PCS / USD 0.4347 PER PCS),,,,,,,,,3360.0,KGS,366.7843333,1232395.36,4.923279642,16542.2196,451549.7,2020,10,KGS,STEEL,STEEL,36000.0,0.4347,1683945.06,501.174125,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-10-07,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (2464 NOS)(OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,8008.0,KGS,349.0064073,2794843.31,4.684649763,37514.6753,1024030.7,2020,10,KGS,RYX-02-020,STEEL,,,3818874.01,476.88236888111885,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-10-03,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE HEXA - KL326D-9S (MILD STEEL) (TOTAL -24000 PCS),,,,,,,,,5500.0,KGS,321.0617509,1765839.63,4.309553703,23702.54537,647003.6,2020,10,KGS,STAINLESS,STEEL,,,2412843.23,438.6987690909091,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-10-03,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - KL3241-8S (MILD STEEL) (TOTAL - 39528 PCS),,,,,,,,,5050.8,KGS,353.8876673,1787415.83,4.750170031,23992.15879,654909.2,2020,10,KGS,STAINLESS,STEEL,,,2442325.0300000003,483.55211649639665,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-09-23,301049751,73231000,STEEL SCRUBBER 2 PCS SET - 8001-2 (QTY- 166800 SETS/USD 0.151 PER SET),,,,,,,,,4865.0,KGS,404.707776,1968903.33,5.425037211,26392.80603,865530.0,2020,9,KGS,STEEL,STEEL,166800.0,0.151,2834433.33,582.6173340184995,CLEANING,STANDARD,Global Supplier Group-3
INNSA1,2020-09-12,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - DS-25 (QTY-50400 PCS/USD 0.2078 PER PCS),,,,,,,,,1680.0,KGS,485.1845774,815110.09,6.5477001,11000.13617,298656.3,2020,9,KGS,STAINLESS,STEEL,50400.0,0.2078,1113766.39,662.9561845238095,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-09-12,301049751,73239990,STEEL ZHARA - NP-003 (QTY-30000 PCS/USD 0.4258 PER PCS),,,,,,,,,2800.0,KGS,355.0659964,994184.79,4.791713852,13416.79879,364269.4,2020,9,KGS,STEEL,STEEL,30000.0,0.4258,1358454.19,485.1622107142857,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-09-12,301049751,73239990,STEEL TEA STRAINER - NP-55 (QTY-61200 PCS/USD 0.3023 PER PCS),,,,,,,,,2805.0,KGS,513.3302638,1439891.39,6.927533925,19431.73266,527576.2,2020,9,KGS,STEEL,STEEL,61200.0,0.3023,1967467.5899999999,701.4144705882352,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-09-10,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 - NP-20 (QTY-38160 PCS/USD 1.022 PER PCS),,,,,,,,,6784.0,KGS,447.1196728,3033259.86,6.034003681,40934.68097,1111386.4,2020,9,KGS,STAINLESS,STEEL,38160.0,1.022,4144646.26,610.944318985849,GENERAL,STANDARD,Global Supplier Group-1
INNSA1,2020-09-10,301049751,73239990,STEEL ZHARA - NP-003 (QTY-72000 PCS/USD 0.4263 PER PCS),,,,,,,,,6720.0,KGS,353.5198929,2375653.68,4.770848757,32060.10364,870439.5,2020,9,KGS,STEEL,STEEL,72000.0,0.4263,3246093.18,483.0495803571429,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-09-10,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 - SL-01 (QTY-2232 PCS/USD 1.20 PER PCS),,,,,,,,,421.6,KGS,494.111741,208317.51,6.668174642,2811.302429,76327.6,2020,9,KGS,STAINLESS,STEEL,2232.0,1.2,284645.11,675.1544354838709,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-08-29,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND (1232 NOS)(OTHER ARTICLES OF HOUSEHOLD OF IRON & STEEL),,,,,,,,,4004.0,KGS,337.0496978,1349546.99,4.440707481,17780.59275,494474.0,2020,8,KGS,RYX-02-020,STEEL,,,1844020.99,460.5447027972028,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-08-28,301049751,73239990,STEEL KITCHEN CADDLE AM-254 (QTY- 540 PCS/USD 0.516 PER PCS),,,,,,,,,60.0,KGS,369.2658333,22155.95,4.865162495,291.9097497,8117.9,2020,8,KGS,STEEL,STEEL,540.0,0.516,30273.85,504.56416666666667,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-08-28,301049751,73239990,STEEL ZHARA NP-003 (QTY- 42000 PCS/USD 0.425 PER PCS),,,,,,,,,3920.0,KGS,362.0754617,1419335.81,4.770427691,18700.07655,520044.7,2020,8,KGS,STEEL,STEEL,42000.0,0.425,1939380.51,494.7399260204082,GENERAL,STANDARD,Global Supplier Group-2
INNSA1,2020-08-28,301049751,73239990,STEEL TEA STRAINER NP-55 (QTY- 61200 PCS/USD 0.3014 PER PCS),,,,,,,,,2805.0,KGS,522.6347451,1465990.46,6.885833269,19314.76232,537138.9,2020,8,KGS,STEEL,STEEL,61200.0,0.3014,2003129.3599999999,714.1281140819964,GENERAL,STANDARD,Global Supplier Group-4
INNSA1,2020-08-28,301049751,73239990,STEEL KITCHEN TURNER AM-253 (QTY- 540 PCS/USD 0.516 PER PCS),,,,,,,,,60.0,KGS,369.2658333,22155.95,4.865162495,291.9097497,8117.9,2020,8,KGS,STEEL,STEEL,540.0,0.516,30273.85,504.56416666666667,GENERAL,STANDARD,Global Supplier Group-5
INNSA1,2020-08-27,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE - KWB-600F (QTY-50400 PCS/USD 1.00 PER PCS) (NOT VACUUM BOTTLE) (MILD STEEL),,,,,,,,,7897.5,KGS,491.2171915,3879387.77,6.471899756,51111.82833,1421407.8,2020,8,KGS,STAINLESS,STEEL,50400.0,1.0,5300795.57,671.199185818297,GENERAL,STANDARD,Global Supplier Group-3
