PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR
INNSA1,2021-06-28,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND RYX-02-021A (QTY 6480 PCS / USD 8.85 PER PCS),,,,,,,,,23760,KGS,235.6724444,5599577.28,3.16126686,75111.7006,2051685.1
INNSA1,2021-06-23,0301049751,73239990,STEEL SALT BOTTLE ITEM NO-NP-19 (QTY:48528 PCSUSD 0.5047 PER PCS),,,,,,,,,7582.5,KGS,260.1883244,1972877.97,3.490118369,26463.82254,722862.5
INNSA1,2021-06-23,0301049751,73239990,STEEL HAND BLENDER ITEM NO-RS-02 (QTY:11600 PCS USD 0.4605 PER PCS),,,,,,,,,696,KGS,618.2340374,430290.89,8.292877765,5771.842924,157658.6
INNSA1,2021-06-23,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - KL324H-9S (MILD STEEL) (QTY - 58284 PCS/USD 0.67 PER PCS),,,,,,,,,9714,KGS,323.3617068,3141135.62,4.337514511,42134.61596,1150912.1
INNSA1,2021-06-18,0301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY : 25776 PCS/USD 1.11 PER PCS),,,,,,,,,4582.4,KGS,502.7609157,2303851.62,6.743942531,30903.44225,844131.2
INNSA1,2021-06-18,0301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:45936 PCS/USD 1.15 PER PCS),,,,,,,,,7273.2,KGS,584.8459605,4253701.64,7.845016238,57058.3721,1558556.2
INNSA1,2021-06-18,0301049751,73239990,AM-06 - STAINLESS STEEL BOTTLE 750ML SG805 (QTY:18864 PCS/USD 1.11 PER PCS),,,,,,,,,2829.6,KGS,595.8647901,1686059.01,7.992820792,22616.48571,617772
INNSA1,2021-06-16,0301049751,73239990,STEEL LUNCH BOX ITEM NO-6561 (QTY:21240 PCS USD 2.54 PER PCS),,,,,,,,,8094.8,KGS,525.6576111,4255093.23,7.108284125,57540.13834,1559066.2
INNSA1,2021-06-16,0301049751,73239990,STEEL ROUND CONTAINER MEDIUM ITEM NO-6581 (QTY:85656 PCS USD 0.92 PER PCS),,,,,,,,,10599.93,KGS,586.3588005,6215362.24,7.929125091,84048.17093,2277308.6
INNSA1,2021-06-16,0301049751,73239990,STEEL ROUND CONTAINER ITEM NO-6856 (QTY:51648 PCS USD 0.61 PER PCS),,,,,,,,,4304,KGS,577.340381,2484873,7.807172157,33602.06897,910457.5
INNSA1,2021-06-16,0301049751,73239990,STEEL RECTANGLE CONTAINER ITEM NO-6901 (QTY:55200 PCS USD 0.99 PER PCS),,,,,,,,,8970,KGS,480.5103032,4310177.42,6.497772863,58285.02258,1579249
INNSA1,2021-06-15,0301049751,73239990,STEEL LEMON SQUEEZER -AM-217 (QTY:5040 PCS USD 2.1360 PER PCS),,,,,,,,,1386,KGS,610.0127273,845477.64,8.248988875,11433.09858,309783
INNSA1,2021-06-15,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE DS-25 (QTY:21240 PCS USD 0.2310 PER PCS),,,,,,,,,708,KGS,544.2564124,385333.54,7.359789215,5210.730764,141186.2
INNSA1,2021-06-15,0301049751,73231000,STEEL SCRUBBER 2 PCS SET -8001-2 (QTY- 165360 SET/USD 0.168 PER SET),,,,,,,,,4823,KGS,463.3901617,2234930.75,6.266263174,30222.18729,982475.6
INNSA1,2021-06-15,0301049751,73239990,NP-21 - STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:16128 PCS/USD 1.110 PER PCS),,,,,,,,,2867.2,KGS,494.2478864,1417107.54,6.683541399,19163.0499,519228.2
INNSA1,2021-06-15,0301049751,73239990,STEEL HAND BLENDER RS-02 (QTY:38400 PCS USD 0.4620 PER PCS),,,,,,,,,2304,KGS,604.7293533,1393296.43,8.177543655,18841.06058,510503.8
INNSA1,2021-06-15,0301049751,73239990,SL-01 - STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY:24588 PCS/USD 1.245 PER PCS),,,,,,,,,4917.6,KGS,492.7636591,2423214.57,6.663470711,32768.28357,887865.8
INNSA1,2021-06-15,0301049751,73239990,STEEL ZHARA ITEM NO-NP-003 (QTY:150000 PCS USD 0.4636 PER PCS),,,,,,,,,14000,KGS,390.1009321,5461413.05,5.275198541,73852.77958,2001061.8
INNSA1,2021-06-15,0301049751,73239990,STEEL TEA STRAINER NP-55 (QTY:50400 PCS USD 0.3291 PER PCS),,,,,,,,,2310,KGS,563.9190779,1302653.07,7.625680567,17615.32211,477292.1
INNSA1,2021-06-15,0301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY:40224 PCS USD 0.5063 PER PCS),,,,,,,,,6285,KGS,254.4826778,1599423.63,3.441280295,21628.44665,586028.8
INNSA1,2021-06-14,0301049751,73231000,STEEL SCRUBBER 2 PCS SET - 8001-2 (QTY- 165840 SET/USD 0.168 PER SET),,,,,,,,,4837,KGS,463.2820074,2240895.07,6.264800642,30302.8407,985097.5
INNSA1,2021-06-12,0301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET -2628 (QTY : 147600 SET/USD 0.445 PER SET),,,,,,,,,5002,KGS,1004.531042,5024664.27,13.58392213,67946.7785,1841037.1
INNSA1,2021-06-10,0301049751,73239990,FAMILY CLOTH RACK 3 LAYERS 03-027I (MADE UP OF MILD STEEL)(QTY:3648 PCS/ RMB 80.10 PER PCS),,,,,,,,,20976,KGS,187.0042897,3922601.98,2.52879364,53043.97539,1437241.3
INNSA1,2021-06-09,0301049751,73239990,SS OIL POT 900ML - KWP-1000B (QTY: 27000 PCS/USD 1.42PER PCS),,,,,,,,,6975,KGS,441.5714538,3079960.89,5.971216413,41649.23448,1128497.7
INNSA1,2021-06-09,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY :2464 NUM USD 14.20 PER NUM),,,,,,,,,8008,KGS,387.824041,3105694.92,5.244408938,41997.22677,1137926.6
INNSA1,2021-06-09,0301049751,73231000,STEEL SCRUBBER 2 PCS SET -8001-2 (QTY- 165720 SET/USD 0.151 PER SET),,,,,,,,,4833.5,KGS,427.101862,2064396.85,5.775549182,27916.11697,907508.9
INNSA1,2021-06-09,0301049751,73239990,STEEL KITCHEN TURNER ITEM NO-AM-253 (QTY:40320 PCS USD 0.5906 PER PCS),,,,,,,,,3696,KGS,508.3420076,1878832.06,6.874131272,25406.78918,688404
INNSA1,2021-06-09,0301049751,73239990,STEEL HANGER WITH HOOK -SM1168 (QTY:57480 PCS USD 1.21 PER PCS),,,,,,,,,10777.5,KGS,494.0467298,5324588.63,6.680821227,72002.55078,1950929.3
INNSA1,2021-06-09,0301049751,73239990,STEEL KITCHEN CADDLE ITEM NO-AM-254 (QTY:20160 PCS USD 0.5906 PER PCS),,,,,,,,,1792,KGS,524.2278627,939416.33,7.088950138,12703.39865,344202.2
INNSA1,2021-06-05,0301049751,73239990,FAMILY CLOTH RACK 3 LAYERS 03-027I (MADE UP OF MILD STEEL)(QTY:1824 PCS/ RMB 80.10 PER PCS),,,,,,,,,10488,KGS,187.0039083,1961296.99,2.528788482,26521.9336,718619.2
INNSA1,2021-06-02,0301049751,73231000,SS SCRUBBER 3 PCS SET - SS410 (QTY- 123480 SET/USD 0.193 PER SET),,,,,,,,,7717.5,KGS,262.4813113,2025699.52,3.542257912,27337.37544,890497.5
INNSA1,2021-05-31,0301049751,73239990,SS OIL POT 600ML - KWP-600B (QTY: 16200 PCS/USD 1.20 PER PCS),,,,,,,,,2835,KGS ,557.8980705,1581641.03,7.528988806,21344.68327,579513.3
INNSA1,2021-05-28,0301049751,73239990,NP-003 - STEEL ZHARA (QTY:60000 PCS/USD 0.4585 PER PCS),,,,,,,,,5600,KGS ,389.7658482,2182688.75,5.259997952,29455.98853,799737.1
INNSA1,2021-05-28,0301049751,73239990,DS-25 - STAINLESS STEEL GRATER WITH HANDLE (QTY:80760 PCS USD 0.2362 PER PCS),,,,,,,,,2692,KGS ,562.2148403,1513482.35,7.587244808,20424.86302,554539.9
INNSA1,2021-05-28,0301049751,73239990,RS-02 - STEEL HAND BLENDER (QTY:50000 PCS/USD 0.4569 PER PCS),,,,,,,,,3000,KGS ,604.1866533,1812559.96,8.153666037,24460.99811,664122
INNSA1,2021-05-27,0301049751,73239990,NP-20 - STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (QTY:4860 PCS/USD 1.060 PER PCS),,,,,,,,,864,KGS ,477.5906134,412638.29,6.445217455,5568.667881,151190.8
INNSA1,2021-05-27,0301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:17964 PCS/USD 1.130 PER PCS),,,,,,,,,2844.3,KGS ,571.6542946,1625956.31,7.714632855,21942.73023,595750.4
INNSA1,2021-05-27,0301049751,73239990,MP-202 - STAINLESS STEEL SPORTS BOTTLE KOOU 750ML (QTY:21096 PCS/USD 1.142 PER PCS),,,,,,,,,3809,KGS ,506.6203492,1929716.91,6.83698177,26042.06356,707048.3
INNSA1,2021-05-27,0301049751,73239990,NP-21 - STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:43164 PCS/USD 1.110 PER PCS),,,,,,,,,7673.6,KGS ,500.1184698,3837709.09,6.74923711,51790.94588,1406136.6
INNSA1,2021-05-25,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A(QTY :10368 NUM USD 8.85 PER NUM),,,,,,,,,38016,KGS ,226.6315215,8615623.92,3.05845508,116270.2283,3156764.6
INNSA1,2021-05-25,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY :3696 NUM /USD 14.20 PER NUM),,,,,,,,,12012,KGS ,410.254682,4927979.24,5.536500432,66504.44318,1805611.6
INNSA1,2021-05-22,0301049751,73239990,STEEL LUNCH BOX SMALL - 6587 (QTY:5040 PCS/USD1.45 PER PCS),,,,,,,,,1022.7,KGS ,559.1405593,571833.05,7.545756536,7717.045209,209519.7
INNSA1,2021-05-22,0301049751,73239990,STEEL LUNCH BOX 3LAYER - 8505 (QTY:16800 PCS/USD3.45 PER PCS),,,,,,,,,10892,KGS ,416.3815277,4535227.6,5.61918391,61204.15115,1661707.4
INNSA1,2021-05-22,0301049751,73239990,STEEL LUNCH BOX 2 LAYER - 8504 (QTY:21264 PCS/USD2.49 PER PCS),,,,,,,,,10171.28,KGS ,407.3234362,4143000.72,5.496942459,55910.94089,1517995.4
INNSA1,2021-05-22,0301049751,73239990,STEEL RECTANGLE CONTAINER BIG - 6578 (QTY:37920 PCS/USD1.66 PER PCS),,,,,,,,,11202.2,KGS ,439.6871659,4925463.57,5.933699945,66470.49352,1804689.9
INNSA1,2021-05-22,0301049751,73239990,STEEL RECTANGLE CONTAINER LARGE - 6862 (QTY:20400 PCS/USD1.48 PER PCS),,,,,,,,,5100,KGS ,463.2254353,2362449.72,6.251355402,31881.91255,865601.5
INNSA1,2021-05-15,0301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:7524 PCS USD 1.11 PER PCS),,,,,,,,,1337.6,KGS ,509.0446471,680898.12,6.809961835,9109.00495,249481.1
INNSA1,2021-05-15,0301049751,73239990,SB-01 STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:11340 PCS USD 1.13 PER PCS),,,,,,,,,1795.5,KGS ,581.8572542,1044724.7,7.784043535,13976.25017,382787.1
INNSA1,2021-05-15,0301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750 ML S-308-C6 (QTY:24228 PCS USD 1.06 PER PCS),,,,,,,,,4307.2,KGS ,486.1147126,2093793.29,6.503206857,28010.61258,767165.9
INNSA1,2021-05-14,0301049751,73239990,NP-55 STEEL TEA STRAINER (QTY:20160 PCS USD 0.3224 PER PCS),,,,,,,,,924,KGS ,578.1259199,534188.35,7.734126019,7146.332441,195726.7
INNSA1,2021-05-14,0301049751,73239990,RS-02 STEEL HAND BLENDER (QTY:9360 PCS USD 0.4527 PER PCS),,,,,,,,,561.6,KGS ,620.109188,348253.32,8.295775091,4658.907291,127600.1
INNSA1,2021-05-12,0301049751,73239990,FAMILY CLOTH RACK 3 LAYERS 03-027I (MADE UP OF MILD STEEL)(QTY:1824 PCS/ RMB 80.10 PER PCS),,,,,,,,,10488,KGS ,184.2580206,1932498.12,2.464990242,25852.81766,708067.3
INNSA1,2021-05-07,0301049751,73239990,STAINLESS STEEL BOTTLE 750ML SG805 AM-06 (QTY: 6048 NUM USD 1.110 PER NUM),,,,,,,,,907.2,KGS ,596.8539131,541465.87,7.984667734,7243.690569,198393.1
INNSA1,2021-05-07,0301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 SL-01 (QTY: 18000 NUM USD 1.245 PER NUM),,,,,,,,,3600,KGS ,502.0831889,1807499.48,6.716831958,24180.59505,662267.8
INNSA1,2021-05-07,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE - KL324H-9S (MILD STEEL) (QTY - 58464 PCS/USD 0.67 PER PCS),,,,,,,,,9744,KGS ,322.0466215,3138022.28,4.308316007,41980.23117,1149771.4
INNSA1,2021-05-07,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 SB-01 (QTY: 19404 NUM USD 1.130 PER NUM),,,,,,,,,3072.3,KGS ,575.6286561,1768503.92,7.700717807,23658.91532,647979.9
INNSA1,2021-05-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 NP-21 (QTY: 7452 NUM USD 1.110 PER NUM),,,,,,,,,1324.8,KGS ,516.253276,683932.34,6.779425817,8981.383322,250592.8
INNSA1,2021-05-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (QTY: 11772 NUM USD 1.060 PER NUM),,,,,,,,,2092.8,KGS ,492.9986191,1031747.51,6.474046212,13548.88391,378032.3
INNSA1,2021-05-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE KOOU 750ML MP-202 (QTY: 21384 NUM USD 1.142 PER NUM),,,,,,,,,3861,KGS ,522.9649987,2019167.86,6.867564001,26515.66461,739823.2
INNSA1,2021-05-06,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 SB-01 (QTY: 18000 NUM USD 1.130 PER NUM),,,,,,,,,2850,KGS ,590.0969825,1681776.4,7.749139625,22085.04793,616202.9
INNSA1,2021-05-06,0301049751,73239990,STAINLESS STEEL BOTTLE 750ML SG805 AM-06 (QTY: 9180 NUM USD 1.110 PER NUM),,,,,,,,,1377,KGS ,611.8557298,842525.34,8.034874982,11064.02285,308701.3
INNSA1,2021-05-04,0301049751,73239990,STEEL HAND BLENDER RS-02 (QTY:40640 PCS USD 0.4499 PER PCS),,,,,,,,,2438.4,KGS ,614.2962229,1497899.91,8.066923479,19670.38621,548830.6
INNSA1,2021-05-04,0301049751,73239990,STEEL ZHARA NP-003 (QTY:60000 PCS USD 0.4514 PER PCS),,,,,,,,,5600,KGS ,396.2213036,2218839.3,5.203168793,29137.74524,812982.8
INNSA1,2021-05-04,0301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY:23088 PCS USD 0.4930 PER PCS),,,,,,,,,3607.5,KGS ,258.4876286,932494.12,3.394453428,12245.49074,341665.8
INNSA1,2021-05-04,0301049751,73239990,STEEL TEA STRAINER NP-55 (QTY:30240 PCS USD 0.3204 PER PCS),,,,,,,,,1386,KGS ,572.6961039,793756.8,7.520631699,10423.59554,290832.5
INNSA1,2021-05-01,0301049751,73231000,STEEL SCRUBBER 6 PCS SET - OKS-4156 (QTY- 98000 PCS/USD 0.275 PER PCS),,,,,,,,,8537.8,KGS ,261.4589578,2232284.29,3.433472854,29314.30453,981312.2
INNSA1,2021-04-28,0301049751,73239990,FAMILY CLOTH RACK 3 LAYERS 03-027I (MADE UP OF MILD STEEL)(QTY:1824 PCS RMB 79.00 PER PCS),,,,,,,,,10488,KGS ,183.8361356,1928073.39,2.414131787,25319.41418,706446.1
INNSA1,2021-04-27,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY :1232 NUM USD 14.20 PER NUM),,,,,,,,,4004,KGS ,417.2141484,1670525.45,5.478846334,21937.30072,612080.5
INNSA1,2021-04-27,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A(QTY :10368 NUM USD 8.85 PER NUM),,,,,,,,,38016,KGS ,230.4760467,8761777.39,3.026605997,115059.4536,3210315.2
INNSA1,2021-04-25,0301049751,73239990,STEEL TEA STRAINER NP-55 (QTY:50400 PCS USD 0.3195 PER PCS),,,,,,,,,2310,KGS ,576.3194719,1331297.98,7.568213682,17482.5736,487787.6
INNSA1,2021-04-22,0301049751,73231000,SS SCRUBBER 3 PCS SET - SS410 (QTY- 124560 SET/USD 0.182 PER SET),,,,,,,,,7785,KGS ,253.1019152,1970398.41,3.323728368,25875.22534,866187.2
INNSA1,2021-04-21,0301049751,73239990,FAMILY CLOTH RACK 3 LAYERS 03-027I (MADE UP OF MILD STEEL)(QTY:1824 PCS/ CNY 79.00 PER PCS),,,,,,,,,10488,KGS ,184.0180339,1929981.14,2.416520472,25344.46671,707145
INNSA1,2021-04-10,0301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 24144 PCS/USD 0.4938 PER PCS),,,,,,,,,3772.5,KGS ,254.5175374,960167.41,3.432468475,12948.98732,351805.3
INNSA1,2021-04-10,0301049751,73239990,STEEL ZHARA - NP-003 (QTY: 36000 PCS/USD 0.4520 PER PCS),,,,,,,,,3360,KGS ,390.0211518,1310471.07,5.259894158,17673.24437,480156.6
INNSA1,2021-04-09,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A(QTY :9072 NUM USD 8.85 PER NUM),,,,,,,,,33264,KGS ,226.6023232,7537699.68,3.055998965,101654.7496,2761813.1
INNSA1,2021-04-09,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY :1232 NUM USD 14.20 PER NUM),,,,,,,,,4004,KGS ,410.2018257,1642448.11,5.532054291,22150.34538,601793
INNSA1,2021-04-09,0301049751,73239990,STEEL TEA STRAINER BIG SB-12 (QTY:20040 PCS USD 1.20160 PER PCS),,,,,,,,,4759.5,KGS ,420.3973169,2000881.03,5.669552487,26984.23506,733122.8
INNSA1,2021-04-09,0301049751,73239990,STEEL HAND BLENDER RS-02 (24820 PCS USD 0.45410 PER PCS),,,,,,,,,1489.2,KGS ,628.8742882,936519.59,8.481109753,12630.06864,343140.8
INNSA1,2021-04-09,0301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY:16944 PCS USD 0.49600 PER PCS),,,,,,,,,2647.5,KGS ,263.7697828,698330.5,3.557245891,9417.808496,255868.3
INNSA1,2021-04-01,0301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE HEXA - KL326D-9S (MILD STEEL) (QTY - 37680 PCS/USD 0.96 PER PCS),,,,,,,,,8635,KGS ,331.9784528,2866633.94,4.525950277,39081.58064,1050334.7
INNSA1,2021-03-27,0301049751,73239990,8505 STEEL LUNCH BOX 3LAYER ( 16800 NOS) (MILD STEEL),,,,,,,,,10892,KGS,412.3013863,4490786.7,5.621014129,61224.08589,1645424.2
INNSA1,2021-03-26,0301049751,73239990,FAMILY CLOTH RACK 3LAYERS [MADE UP OF MILD STEEL] - 03-027I (QTY : 1824 PCS / CNY 79.00 PER PCS),,,,,,,,,10488,KGS,178.913524,1876445.04,2.439175515,25582.0728,687529.5
INNSA1,2021-03-25,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY : 3696 NUM / USD 14.20 PER NUM),,,,,,,,,12012,KGS,380.0983566,4565741.46,5.181981686,62245.96401,1672887.7
INNSA1,2021-03-23,0301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY:10080 PCS USD 0.4976 PER PCS),,,,,,,,,1575,KGS,251.7685587,396535.48,3.432427522,5406.073347,145290.6
INNSA1,2021-03-23,0301049751,73239990,STEEL TEA STRAINER BIG SB-12 (QTY:20376 USD 1.2052 PER PCS),,,,,,,,,4839.3,KGS,401.1775112,1941418.33,5.469359389,26467.87089,711335.7
INNSA1,2021-03-16,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A (QTY : 3888 NUM/ USD 8.85 PER NUM),,,,,,,,,14256,KGS,228.9526543,3263949.04,3.098141466,44167.10474,1195910.9
INNSA1,2021-03-16,0301049751,73239990,KW-830 STAINLESS STEEL SPORT BOTTLE 1000ML (QTY 34164 PCS / USD 0.90 PER PCS),,,,,,,,,6950,KGS,359.4520259,2498191.58,4.864032827,33805.02815,915337.4
INNSA1,2021-03-03,0301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 17808 PCS/USD 0.4984 PER PCS),,,,,,,,,2782.5,KGS,253.98708,706719.05,3.446229036,9589.132293,258941.9
INNSA1,2021-03-03,0301049751,73239990,STEEL TEA STRAINER BIG - SB-12 (QTY: 4104 PCS/USD 1.2071 PER PCS),,,,,,,,,974.7,KGS,404.7000513,394461.14,5.491181157,5352.254274,144530.5
INNSA1,2021-03-03,0301049751,73239990,STEEL HAND BLENDER - RS-02 (QTY: 25180 PCS/USD 0.4548 PER PCS),,,,,,,,,1510.8,KGS,603.5628674,911862.78,8.189455459,12372.62931,334106.6
INNSA1,2021-03-03,0301049751,73239990,STEEL ZHARA - NP-003 (QTY: 5640 PCS/USD 0.4563 PER PCS),,,,,,,,,526.4,KGS,389.2845935,204919.41,5.282016194,2780.453324,75082.5
INNSA1,2021-02-20,0301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 12000 PCS/USD 0.4980 PER PCS),,,,,,,,,1875,KGS ,257.524864,482859.12,3.494231533,6551.684125,176919.6
INNSA1,2021-02-20,0301049751,73239990,STEEL ZHARA - NP-003 (TOTAL:86760 PCS/USD 0.4563 PER PCS),,,,,,,,,8097.6,KGS ,395.0240899,3198747.07,5.359892671,43402.26689,1172020.9
INNSA1,2021-02-20,0301049751,73239990,STEEL TEA STRAINER BIG - SB-12 (TOTAL:15600 PCS/USD 1.2070 PER PCS),,,,,,,,,3705,KGS ,410.6326559,1521393.99,5.571677827,20643.06635,557438.8
INNSA1,2021-02-17,0301049751,73239990,STEEL TEA STRAINER NP-55 (QTY:60120 PCS USD .3239 PER PCS),,,,,,,,,2755.5,KGS ,585.7636255,1614071.67,7.937176497,21870.88984,591395.8
INNSA1,2021-02-17,0301049751,73239990,STEEL ZHARA NP-003 (QTY:18000 PCS USD 0.4563 PER PCS),,,,,,,,,1680,KGS ,405.2346488,680794.21,5.490984401,9224.853794,249443
INNSA1,2021-02-17,0301049751,73239990,STEEL SALT BOTTLE - NP-19 (QTY- 24096 PCS/USD 0.4984 PER PCS),,,,,,,,,3765,KGS ,264.3936282,995442.01,3.582569487,13488.37412,364729.9
INNSA1,2021-02-17,0301049751,73239990,STEEL HAND BLENDER RS-02 (QTY:50000 PCS USD 0.4548 PER PCS),,,,,,,,,3000,KGS ,628.2927433,1884878.23,8.513451807,25540.35542,690619.4
INNSA1,2021-02-16,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 - NP-21 (QTY-54612 PCS/USD 1.070 PER PCS),,,,,,,,,9708.8,KGS ,477.8968256,4639804.7,6.475566742,62869.98238,1700024.4
INNSA1,2021-02-16,0301049751,73231000,STEEL SCRUBBER 6 PCS SET - OKS-4156 (QTY- 98000 PCS/USD 0.256 PER PCS),,,,,,,,,8537.8,KGS ,237.2931985,2025961.87,3.215354993,27452.05786,890612.8
INNSA1,2021-02-16,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 - NP-20 (QTY-19296 PCS/USD 1.022 PER PCS),,,,,,,,,3430.4,KGS ,456.4584626,1565835.11,6.185074019,21217.27791,573722
INNSA1,2021-02-10,0301049751,73231000,STEEL SCRUBBER 2 PCS SET -8001-2 (QTY- 165000 SET/USD 0.151 PER SET),,,,,,,,,4813,KGS ,418.2820258,2013191.39,5.667778127,27279.01612,884998.9
INNSA1,2021-02-08,0301049751,73239990,KWP-1000B SS OIL POT 900ML (QTY- 27000 PCS/USD 1.42 PER PCS),,,,,,,,,6750,KGS ,454.8185185,3070025,6.162852554,41599.25474,1124857.2
INNSA1,2021-02-06,0301049751,73239990,HOUSEHOLD STEEL HOOK 3 PCS SET - 2628 (QTY : 167184 SET/USD 0.445 PER SET),,,,,,,,,5665.68,KGS ,1012.297895,5735355.94,13.71677365,77714.85014,2101434.4
INNSA1,2021-02-04,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-020 (QTY : 2464 NUM/ USD 13.80 PER NUM),,,,,,,,,8008,KGS ,373.5974563,2991768.43,5.058868738,40511.42085,1096184
INNSA1,2021-02-04,0301049751,73239990,MILD STEEL MULTI FUNCTION CLOTH STAND - RYX-02-021A (QTY : 2592 NUM/ USD 8.85 PER NUM),,,,,,,,,9504,KGS ,228.797621,2174492.59,3.098139756,29444.72024,796734.1
INNSA1,2021-01-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 - NP-20 (QTY-10800 PCS/USD 1.022 PER PCS),,,,,,,,,1920,KGS ,456.5752813,876624.54,6.182468263,11870.33907,321195.2
INNSA1,2021-01-29,0301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 - NP-21 (QTY-27000 PCS/USD 1.070 PER PCS),,,,,,,,,4800,KGS ,478.0191313,2294491.83,6.472838609,31069.62532,840701.8
INNSA1,2021-01-29,0301049751,73239990,SS OIL POT 900ML - KWP-1000B (QTY: 27000 PCS/USD 1.42 PER PCS),,,,,,,,,6750,KGS ,454.5795556,3068412,6.155444219,41549.24848,1124266.1
INNSA1,2021-01-29,0301049751,73239990,STEEL SALT BOTTLE NP-19 (QTY 33024 PCS/USD 0.4976 PER PCS),,,,,,,,,5160,KGS ,259.2961589,1337968.18,3.511119281,18117.37549,490231.5
INNSA1,2021-01-29,0301049751,73239990,SS OIL POT 600ML - KWP-600B (QTY: 16680 PCS/USD 1.20 PER PCS),,,,,,,,,3006,KGS ,543.4539887,1633622.69,7.358889488,22120.8218,598559.4
INNSA1,2021-01-14,0301049751,73239990,STEEL KITCHEN CADDLE - AM-254 (QTY-10080 PCS/USD 0.5524 PER PCS),,,,,,,,,924,KGS ,480.4657143,443950.32,6.492779923,5999.328649,162663.4
INNSA1,2021-01-14,0301049751,73239990,STEEL TEA STRAINER - NP-55 (QTY-60120 PCS/USD 0.3204 PER PCS),,,,,,,,,2755.5,KGS ,567.6276356,1564097.95,7.670643725,21136.45878,573085.5
INNSA1,2021-01-14,0301049751,73239990,STEEL ZHARA - NP-003 (QTY-84000 PCS/USD 0.4514 PER PCS),,,,,,,,,7840,KGS ,392.7147832,3078883.9,5.306956529,41606.53919,1128103.1
INNSA1,2021-01-14,0301049751,73239990,STEEL HANGER WITH HOOK -SM1168 (QTY:25440 PCS USD 1.16 PER PCS),,,,,,,,,4770,KGS ,490.5022495,2339695.73,6.628408777,31617.50986,857264.5
INNSA1,2021-01-14,0301049751,73239990,STEEL HAND BLENDER - RS-02 (QTY-50000 PCS/USD 0.4499 PER PCS),,,,,,,,,3000,KGS ,608.8595967,1826578.79,8.227832387,24683.49716,669258.5
